Citra,Lable,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195
/content/Crop ROI/da/da117.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,2,0,0,0,0,0,5,4,3,3,19,12,6,6,0,0,0,0,0,3,1,0,0,36,7,12,39,19,24,5,3,0,5,0,5,4,1,3,10,7,3,3,0,12,14,0,0,58,41,0,0,95,39,1,83,5,68,5,42,0,102,0,42,0,99,0,17,17,95,0,0,73,75,0,0,57,33,0,0,14,5,0,7,0,11,0,11,0,35,0,24,0,35,0,17,12,39,0,0,11,17,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da99.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,8,12,2,0,48,21,12,10,2,1,0,1,0,5,0,2,92,0,31,0,44,0,16,0,9,0,14,0,6,1,16,0,5,6,20,1,1,11,27,1,0,48,33,6,53,0,20,0,97,0,38,0,49,0,111,0,15,1,128,0,0,20,132,0,0,36,108,0,0,51,54,0,0,0,0,0,3,0,4,0,7,0,12,0,4,1,31,0,0,4,24,0,0,2,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da9.jpg,da,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,14,8,0,0,0,0,5,11,3,4,18,8,6,5,1,0,0,1,0,0,0,0,0,5,3,0,46,9,7,23,2,0,0,1,17,21,9,17,24,27,15,24,1,0,0,1,0,3,0,2,0,52,3,14,74,0,0,40,25,0,0,4,3,1,2,1,2,1,2,1,0,3,1,0,0,41,2,2,0,82,1,36,56,0,0,7,109,0,0,3,41,0,17,0,1,8,41,0,0,44,50,0,0,93,26,0,0,37,3,1,7,0,0,0,53,0,1,0,51,0,76,0,1,17,120,0,0,43,57,0,0,20,9,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,9,0,0,1,11,0,0,1,3,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da42.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,7,33,11,17,15,2,1,0,2,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,9,7,5,13,28,26,14,24,2,1,0,2,0,0,0,0,0,24,3,12,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,20,6,0,0,98,4,28,121,0,4,21,41,1,35,0,2,3,66,0,0,9,81,0,0,30,85,0,0,91,57,0,0,45,10,1,44,0,4,1,41,1,85,0,2,6,121,0,0,15,101,0,0,25,61,0,0,13,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da119.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,6,0,0,0,0,11,4,6,0,16,4,3,0,0,0,0,0,4,3,0,0,75,9,10,0,56,1,24,10,10,0,46,0,16,9,59,0,24,10,58,0,0,4,52,0,4,3,54,0,44,24,57,4,66,0,49,0,20,0,124,0,0,0,144,0,0,1,143,0,0,7,137,0,0,11,133,0,1,26,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da10.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,14,29,0,14,38,19,0,18,0,0,0,0,0,0,0,0,0,2,4,0,0,24,8,3,55,0,9,9,24,10,14,8,7,21,30,6,0,9,47,0,0,20,72,0,0,42,90,0,0,66,76,3,88,0,33,1,33,4,119,0,0,25,119,0,0,23,115,0,0,28,78,0,0,20,44,0,0,9,12,0,3,0,5,0,3,1,12,0,0,2,12,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da70.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,2,2,1,0,0,0,0,0,0,0,0,5,7,9,3,10,7,9,3,0,0,2,0,22,12,20,17,26,24,15,19,0,0,16,0,0,1,18,0,10,21,40,6,12,34,75,3,0,29,106,0,13,33,106,10,35,5,112,9,17,3,140,0,24,10,126,0,1,32,111,0,0,33,81,0,0,18,53,0,0,10,27,0,1,0,11,0,3,1,12,0,4,2,9,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da83.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,9,11,12,4,19,3,6,2,0,0,0,0,0,3,1,0,0,39,4,6,34,0,10,0,6,2,11,0,29,24,35,7,20,20,42,11,0,14,42,0,0,52,60,0,0,96,36,3,91,0,48,0,32,10,118,0,2,8,155,0,1,16,144,0,0,37,101,0,0,37,43,0,0,11,8,0,3,0,6,0,2,0,14,0,0,1,15,0,0,2,14,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da21.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,20,13,6,2,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,5,48,42,15,31,61,20,14,9,1,0,0,0,0,2,1,0,10,26,13,0,50,0,0,6,7,0,0,2,13,7,21,5,5,15,13,1,1,11,16,0,0,45,41,0,5,94,39,0,120,0,3,3,78,0,51,0,15,9,80,0,0,35,94,0,0,60,92,0,0,55,49,0,0,15,10,0,16,0,3,0,39,0,31,0,10,6,80,0,0,21,50,0,0,11,14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da76.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,7,13,18,36,7,18,5,5,0,0,0,1,0,0,13,6,0,0,73,21,0,50,0,1,0,10,7,2,9,24,41,29,18,13,26,22,0,0,32,39,0,0,83,55,0,0,64,22,0,121,0,6,0,52,1,94,0,2,24,124,0,0,43,120,0,0,58,69,0,0,24,21,0,0,3,1,0,11,0,5,0,13,1,34,0,0,7,41,0,0,6,15,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da91.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,6,31,17,10,21,6,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,6,31,14,1,24,6,1,0,9,0,0,0,0,1,5,0,9,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,30,7,15,148,0,2,0,66,0,23,0,16,0,40,0,0,5,51,0,0,16,60,0,0,46,79,0,0,81,62,2,31,0,1,0,75,0,33,0,29,0,115,0,0,10,134,0,0,30,102,0,0,28,47,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da69.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,7,5,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,3,25,10,1,6,1,3,14,0,22,17,38,25,12,0,0,9,0,0,0,0,0,1,4,0,3,15,17,3,13,50,54,3,1,50,102,0,2,34,103,6,82,0,51,13,21,2,93,0,0,29,106,0,0,56,96,0,0,54,42,0,0,15,18,0,0,2,5,0,22,0,25,0,9,2,71,0,0,12,48,0,0,7,17,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da115.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,9,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,1,0,1,38,19,18,10,20,9,5,0,0,0,0,0,0,7,6,0,0,34,27,0,15,0,8,30,0,1,15,0,3,5,21,0,3,12,41,0,0,28,68,0,0,58,83,0,0,71,51,0,60,0,78,11,0,9,135,0,0,29,131,0,0,32,109,0,0,30,66,0,0,18,26,0,0,5,4,0,6,0,23,0,0,3,33,0,0,5,13,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da110.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,5,4,3,0,15,9,6,0,0,0,0,0,0,0,0,0,0,2,0,1,48,0,53,12,6,0,84,0,5,5,88,0,12,16,98,0,0,1,103,0,0,3,101,0,0,19,82,6,36,0,56,3,18,0,98,0,0,6,114,0,0,6,98,0,0,1,103,0,0,3,101,0,0,16,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da72.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,5,2,0,7,5,9,1,5,0,1,1,0,7,0,1,0,69,0,21,17,1,2,0,2,0,0,0,7,13,2,24,27,34,19,30,7,15,12,9,0,68,18,9,0,94,6,23,126,1,16,0,48,0,64,0,14,6,76,8,18,46,91,10,0,67,86,2,0,68,36,1,0,16,3,1,25,0,10,0,36,0,52,0,12,10,98,0,0,21,62,0,0,13,20,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da59.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,13,24,36,16,7,10,15,0,0,0,0,0,2,2,0,0,23,11,6,24,0,3,3,3,0,6,0,3,4,16,4,1,8,30,4,0,14,50,0,0,51,67,0,0,82,59,4,98,0,46,3,21,3,120,0,0,19,125,0,0,32,124,0,0,40,95,0,0,32,48,0,0,11,11,0,7,0,18,0,2,1,44,0,0,5,34,0,0,5,10,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da113.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,7,2,4,0,9,7,3,14,0,0,0,0,13,4,0,5,10,4,0,5,0,0,0,0,6,4,3,0,98,19,16,4,19,7,6,24,2,0,14,0,15,10,15,15,18,11,16,12,0,9,32,0,1,16,69,0,22,19,93,9,101,0,48,7,8,0,136,0,0,4,140,0,0,25,135,0,0,35,109,0,0,28,90,0,0,14,71,1,7,0,12,0,4,0,36,0,0,3,37,0,0,4,20,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da12.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,15,31,45,18,68,8,5,1,14,0,0,0,0,0,1,1,0,60,0,23,0,20,0,22,0,10,3,16,13,14,27,34,29,1,7,14,10,0,11,22,0,0,45,35,6,74,0,37,0,57,0,87,0,46,0,114,0,10,0,134,0,0,11,133,0,0,49,103,0,0,52,53,1,1,0,1,0,3,0,7,0,6,0,16,0,4,0,34,0,0,4,32,0,0,5,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da111.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,2,3,0,36,0,4,11,1,0,0,1,0,0,0,0,21,16,16,10,13,4,4,1,0,3,1,0,10,46,9,6,97,0,0,45,28,0,5,2,3,1,12,0,5,7,18,1,3,18,31,1,0,59,51,0,1,96,27,1,50,0,1,5,105,0,46,1,14,4,126,0,0,27,133,0,0,45,99,0,0,40,40,0,0,11,7,0,2,0,1,0,7,0,10,0,5,3,30,0,0,5,19,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da107.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,7,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,16,3,21,31,18,6,39,0,0,0,0,0,14,0,3,53,0,5,0,10,0,7,0,2,0,2,0,6,4,0,4,6,8,5,4,0,19,19,0,0,98,22,3,108,0,20,0,73,0,79,0,23,0,121,0,0,1,143,0,0,24,120,0,0,73,72,0,0,42,18,0,4,0,3,0,14,0,17,0,8,0,44,0,0,1,55,0,0,8,39,0,0,6,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da96.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,12,12,19,8,6,13,0,0,0,0,0,10,4,0,13,0,14,0,2,1,13,0,0,2,14,0,5,5,34,7,5,11,42,5,0,29,53,0,0,77,58,0,57,0,97,0,12,3,145,0,0,10,150,0,0,16,128,0,0,22,122,0,0,42,74,0,0,24,21,0,3,0,10,0,0,0,16,0,0,1,15,0,0,1,15,0,0,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da61.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,4,0,0,0,0,18,6,10,15,10,1,1,7,0,0,0,0,0,2,4,0,1,11,19,0,55,7,78,9,29,0,69,0,29,3,55,12,11,7,57,7,10,24,71,0,9,45,90,0,1,55,94,0,29,0,43,1,37,0,67,0,15,0,120,0,6,14,121,0,7,26,62,0,6,15,25,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da3.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,11,0,0,18,0,0,0,0,0,1,0,2,18,29,19,28,17,7,7,13,0,1,1,0,0,13,6,0,71,0,2,32,16,1,7,0,2,3,12,2,15,12,34,11,5,16,50,5,0,32,72,0,0,76,66,0,93,0,6,2,62,3,87,0,7,13,124,0,0,30,118,0,0,29,106,0,0,28,62,0,0,17,18,0,4,0,2,0,7,0,19,0,1,3,28,0,0,3,11,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da87.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,16,11,22,19,9,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,17,21,22,28,10,6,4,6,0,0,0,0,0,15,1,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,2,0,0,107,12,0,128,0,7,6,52,0,37,0,9,0,47,0,0,6,53,0,0,32,64,0,0,100,52,0,0,48,8,0,33,0,10,0,61,0,50,0,19,0,125,0,0,20,121,0,0,34,61,0,0,15,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da104.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,6,19,13,5,3,19,0,0,0,0,0,2,0,1,13,0,17,0,4,0,6,0,1,0,1,0,2,1,0,1,2,2,4,1,0,10,17,0,0,44,34,3,66,0,84,0,54,0,90,0,19,0,122,0,22,7,91,0,0,22,113,0,0,57,95,0,0,54,56,0,7,0,7,0,12,0,28,0,14,0,43,0,8,2,70,0,0,12,48,0,0,9,16,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da44.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,36,17,0,6,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,36,21,0,12,19,13,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,30,12,3,134,0,2,0,102,0,33,0,29,1,62,0,1,4,87,0,0,17,87,0,0,42,93,0,0,82,56,6,13,0,2,0,43,0,21,0,38,1,73,0,1,13,98,0,0,14,86,0,0,19,41,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da0.jpg,da,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,10,59,15,0,24,14,0,0,5,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,9,8,0,18,48,14,6,36,22,9,3,27,0,0,0,0,4,10,6,1,58,0,1,15,8,0,0,0,3,0,0,1,16,4,3,5,2,5,5,4,0,14,8,1,4,79,7,16,101,0,0,4,90,0,8,0,19,1,46,0,0,10,60,0,0,26,76,0,0,65,66,1,0,75,14,3,27,0,0,0,79,0,19,0,16,1,103,0,0,17,103,0,0,30,71,0,0,23,26,0,0,6,5,0,0,0,0,0,1,0,5,0,1,0,13,0,0,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da80.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,2,4,1,5,9,21,32,15,18,3,7,12,0,2,0,0,0,40,0,21,25,0,14,0,6,0,2,0,2,4,1,7,33,22,21,20,6,19,15,15,0,38,17,0,0,108,3,20,96,0,43,0,71,0,73,0,19,0,101,0,1,16,107,0,1,45,102,0,0,70,59,0,0,33,5,0,11,0,5,0,20,0,26,0,12,0,68,0,0,9,70,0,0,13,28,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da29.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,3,1,7,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,24,35,12,29,17,11,6,18,0,0,0,0,0,25,0,2,54,0,17,0,16,0,20,0,5,0,9,2,7,6,8,4,2,8,7,2,0,20,11,0,0,105,5,13,74,0,48,0,62,0,82,0,54,0,90,0,22,0,122,0,0,21,123,0,0,70,78,0,0,48,8,0,1,0,3,0,5,0,7,0,13,0,21,0,7,0,43,0,0,5,45,0,0,9,14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da109.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,0,9,6,0,9,18,3,0,9,0,0,0,0,0,2,0,0,47,0,18,19,12,0,21,0,1,1,14,0,1,4,29,2,1,5,48,2,0,13,64,0,0,32,81,0,67,0,56,7,54,0,98,0,5,4,151,0,0,25,127,0,0,16,128,0,0,20,109,0,0,26,55,0,1,0,2,0,3,0,8,0,2,1,13,0,0,2,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da62.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,12,9,6,9,12,4,3,7,0,0,0,0,0,0,0,0,0,1,0,3,32,3,77,6,2,0,102,0,22,9,93,6,13,4,93,4,13,1,56,0,1,7,64,0,0,26,71,8,17,1,73,0,2,0,102,0,6,0,98,0,14,0,90,0,15,1,116,0,1,15,116,0,0,20,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/da/da86.jpg,da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,26,14,0,10,11,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,30,18,0,28,15,7,0,3,0,0,0,0,0,21,0,6,39,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0,0,30,16,0,0,111,22,4,136,0,2,0,91,0,23,0,12,2,70,0,0,18,76,0,0,50,85,0,0,80,60,0,0,33,12,0,21,0,0,0,54,0,28,0,17,2,101,0,0,24,80,0,0,22,37,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
